日期,农历,节气,节气2,干支,年柱,月柱,日柱,子（23-1）,丑(1-3),寅(3-5),卯(5-7),辰(7-9),巳(9-11),午(11-13),未(13-15),申(15-17),酉(17-19),戌(19-21),亥(21-23)
2068-01-10,丁亥年腊月初六,小寒,距离大寒还有10天,丁亥年　癸丑月　甲子日,丁亥,癸丑,甲子,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-01-11,丁亥年腊月初七,小寒,距离大寒还有9天,丁亥年　癸丑月　乙丑日,丁亥,癸丑,乙丑,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-01-12,丁亥年腊月初八,小寒,距离大寒还有8天,丁亥年　癸丑月　丙寅日,丁亥,癸丑,丙寅,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-01-13,丁亥年腊月初九,小寒,距离大寒还有7天,丁亥年　癸丑月　丁卯日,丁亥,癸丑,丁卯,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-01-14,丁亥年腊月初十,小寒,距离大寒还有6天,丁亥年　癸丑月　戊辰日,丁亥,癸丑,戊辰,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-01-15,丁亥年腊月十一,小寒,距离大寒还有5天,丁亥年　癸丑月　己巳日,丁亥,癸丑,己巳,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-01-16,丁亥年腊月十二,小寒,距离大寒还有4天,丁亥年　癸丑月　庚午日,丁亥,癸丑,庚午,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-01-17,丁亥年腊月十三,小寒,距离大寒还有3天,丁亥年　癸丑月　辛未日,丁亥,癸丑,辛未,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-01-18,丁亥年腊月十四,小寒,距离大寒还有2天,丁亥年　癸丑月　壬申日,丁亥,癸丑,壬申,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-01-19,丁亥年腊月十五,小寒,距离大寒还有1天,丁亥年　癸丑月　癸酉日,丁亥,癸丑,癸酉,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-01-20,丁亥年腊月十六,大寒,距离立春还有15天,丁亥年　癸丑月　甲戌日,丁亥,癸丑,甲戌,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-01-21,丁亥年腊月十七,大寒,距离立春还有14天,丁亥年　癸丑月　乙亥日,丁亥,癸丑,乙亥,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-01-22,丁亥年腊月十八,大寒,距离立春还有13天,丁亥年　癸丑月　丙子日,丁亥,癸丑,丙子,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-01-23,丁亥年腊月十九,大寒,距离立春还有12天,丁亥年　癸丑月　丁丑日,丁亥,癸丑,丁丑,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-01-24,丁亥年腊月二十,大寒,距离立春还有11天,丁亥年　癸丑月　戊寅日,丁亥,癸丑,戊寅,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-01-25,丁亥年腊月廿一,大寒,距离立春还有10天,丁亥年　癸丑月　己卯日,丁亥,癸丑,己卯,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-01-26,丁亥年腊月廿二,大寒,距离立春还有9天,丁亥年　癸丑月　庚辰日,丁亥,癸丑,庚辰,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-01-27,丁亥年腊月廿三,大寒,距离立春还有8天,丁亥年　癸丑月　辛巳日,丁亥,癸丑,辛巳,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-01-28,丁亥年腊月廿四,大寒,距离立春还有7天,丁亥年　癸丑月　壬午日,丁亥,癸丑,壬午,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-01-29,丁亥年腊月廿五,大寒,距离立春还有6天,丁亥年　癸丑月　癸未日,丁亥,癸丑,癸未,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-01-30,丁亥年腊月廿六,大寒,距离立春还有5天,丁亥年　癸丑月　甲申日,丁亥,癸丑,甲申,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-01-31,丁亥年腊月廿七,大寒,距离立春还有4天,丁亥年　癸丑月　乙酉日,丁亥,癸丑,乙酉,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-02-01,丁亥年腊月廿八,大寒,距离立春还有3天,丁亥年　癸丑月　丙戌日,丁亥,癸丑,丙戌,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-02-02,丁亥年腊月廿九,大寒,距离立春还有2天,丁亥年　癸丑月　丁亥日,丁亥,癸丑,丁亥,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-02-03,戊子年正月初一,大寒,距离立春还有1天,戊子年　癸丑月　戊子日,戊子,癸丑,戊子,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-02-04,戊子年正月初二,立春,距离雨水还有15天,戊子年　甲寅月　己丑日,戊子,甲寅,己丑,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-02-05,戊子年正月初三,立春,距离雨水还有14天,戊子年　甲寅月　庚寅日,戊子,甲寅,庚寅,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-02-06,戊子年正月初四,立春,距离雨水还有13天,戊子年　甲寅月　辛卯日,戊子,甲寅,辛卯,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-02-07,戊子年正月初五,立春,距离雨水还有12天,戊子年　甲寅月　壬辰日,戊子,甲寅,壬辰,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-02-08,戊子年正月初六,立春,距离雨水还有11天,戊子年　甲寅月　癸巳日,戊子,甲寅,癸巳,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-02-09,戊子年正月初七,立春,距离雨水还有10天,戊子年　甲寅月　甲午日,戊子,甲寅,甲午,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-02-10,戊子年正月初八,立春,距离雨水还有9天,戊子年　甲寅月　乙未日,戊子,甲寅,乙未,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-02-11,戊子年正月初九,立春,距离雨水还有8天,戊子年　甲寅月　丙申日,戊子,甲寅,丙申,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-02-12,戊子年正月初十,立春,距离雨水还有7天,戊子年　甲寅月　丁酉日,戊子,甲寅,丁酉,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-02-13,戊子年正月十一,立春,距离雨水还有6天,戊子年　甲寅月　戊戌日,戊子,甲寅,戊戌,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-02-14,戊子年正月十二,立春,距离雨水还有5天,戊子年　甲寅月　己亥日,戊子,甲寅,己亥,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-02-15,戊子年正月十三,立春,距离雨水还有4天,戊子年　甲寅月　庚子日,戊子,甲寅,庚子,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-02-16,戊子年正月十四,立春,距离雨水还有3天,戊子年　甲寅月　辛丑日,戊子,甲寅,辛丑,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-02-17,戊子年正月十五,立春,距离雨水还有2天,戊子年　甲寅月　壬寅日,戊子,甲寅,壬寅,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-02-18,戊子年正月十六,立春,距离雨水还有1天,戊子年　甲寅月　癸卯日,戊子,甲寅,癸卯,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-02-19,戊子年正月十七,雨水,距离惊蛰还有15天,戊子年　甲寅月　甲辰日,戊子,甲寅,甲辰,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-02-20,戊子年正月十八,雨水,距离惊蛰还有14天,戊子年　甲寅月　乙巳日,戊子,甲寅,乙巳,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-02-21,戊子年正月十九,雨水,距离惊蛰还有13天,戊子年　甲寅月　丙午日,戊子,甲寅,丙午,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-02-22,戊子年正月二十,雨水,距离惊蛰还有12天,戊子年　甲寅月　丁未日,戊子,甲寅,丁未,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-02-23,戊子年正月廿一,雨水,距离惊蛰还有11天,戊子年　甲寅月　戊申日,戊子,甲寅,戊申,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-02-24,戊子年正月廿二,雨水,距离惊蛰还有10天,戊子年　甲寅月　己酉日,戊子,甲寅,己酉,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-02-25,戊子年正月廿三,雨水,距离惊蛰还有9天,戊子年　甲寅月　庚戌日,戊子,甲寅,庚戌,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-02-26,戊子年正月廿四,雨水,距离惊蛰还有8天,戊子年　甲寅月　辛亥日,戊子,甲寅,辛亥,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-02-27,戊子年正月廿五,雨水,距离惊蛰还有7天,戊子年　甲寅月　壬子日,戊子,甲寅,壬子,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-02-28,戊子年正月廿六,雨水,距离惊蛰还有6天,戊子年　甲寅月　癸丑日,戊子,甲寅,癸丑,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-02-29,戊子年正月廿七,雨水,距离惊蛰还有5天,戊子年　甲寅月　甲寅日,戊子,甲寅,甲寅,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-03-01,戊子年正月廿八,雨水,距离惊蛰还有4天,戊子年　甲寅月　乙卯日,戊子,甲寅,乙卯,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-03-02,戊子年正月廿九,雨水,距离惊蛰还有3天,戊子年　甲寅月　丙辰日,戊子,甲寅,丙辰,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-03-03,戊子年正月三十,雨水,距离惊蛰还有2天,戊子年　甲寅月　丁巳日,戊子,甲寅,丁巳,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-03-04,戊子年二月初一,雨水,距离惊蛰还有1天,戊子年　甲寅月　戊午日,戊子,甲寅,戊午,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-03-05,戊子年二月初二,惊蛰,距离春分还有15天,戊子年　乙卯月　己未日,戊子,乙卯,己未,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-03-06,戊子年二月初三,惊蛰,距离春分还有14天,戊子年　乙卯月　庚申日,戊子,乙卯,庚申,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-03-07,戊子年二月初四,惊蛰,距离春分还有13天,戊子年　乙卯月　辛酉日,戊子,乙卯,辛酉,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-03-08,戊子年二月初五,惊蛰,距离春分还有12天,戊子年　乙卯月　壬戌日,戊子,乙卯,壬戌,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-03-09,戊子年二月初六,惊蛰,距离春分还有11天,戊子年　乙卯月　癸亥日,戊子,乙卯,癸亥,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-03-10,戊子年二月初七,惊蛰,距离春分还有10天,戊子年　乙卯月　甲子日,戊子,乙卯,甲子,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-03-11,戊子年二月初八,惊蛰,距离春分还有9天,戊子年　乙卯月　乙丑日,戊子,乙卯,乙丑,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-03-12,戊子年二月初九,惊蛰,距离春分还有8天,戊子年　乙卯月　丙寅日,戊子,乙卯,丙寅,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-03-13,戊子年二月初十,惊蛰,距离春分还有7天,戊子年　乙卯月　丁卯日,戊子,乙卯,丁卯,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-03-14,戊子年二月十一,惊蛰,距离春分还有6天,戊子年　乙卯月　戊辰日,戊子,乙卯,戊辰,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-03-15,戊子年二月十二,惊蛰,距离春分还有5天,戊子年　乙卯月　己巳日,戊子,乙卯,己巳,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-03-16,戊子年二月十三,惊蛰,距离春分还有4天,戊子年　乙卯月　庚午日,戊子,乙卯,庚午,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-03-17,戊子年二月十四,惊蛰,距离春分还有3天,戊子年　乙卯月　辛未日,戊子,乙卯,辛未,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-03-18,戊子年二月十五,惊蛰,距离春分还有2天,戊子年　乙卯月　壬申日,戊子,乙卯,壬申,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-03-19,戊子年二月十六,惊蛰,距离春分还有1天,戊子年　乙卯月　癸酉日,戊子,乙卯,癸酉,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-03-20,戊子年二月十七,春分,距离清明还有15天,戊子年　乙卯月　甲戌日,戊子,乙卯,甲戌,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-03-21,戊子年二月十八,春分,距离清明还有14天,戊子年　乙卯月　乙亥日,戊子,乙卯,乙亥,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-03-22,戊子年二月十九,春分,距离清明还有13天,戊子年　乙卯月　丙子日,戊子,乙卯,丙子,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-03-23,戊子年二月二十,春分,距离清明还有12天,戊子年　乙卯月　丁丑日,戊子,乙卯,丁丑,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-03-24,戊子年二月廿一,春分,距离清明还有11天,戊子年　乙卯月　戊寅日,戊子,乙卯,戊寅,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-03-25,戊子年二月廿二,春分,距离清明还有10天,戊子年　乙卯月　己卯日,戊子,乙卯,己卯,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-03-26,戊子年二月廿三,春分,距离清明还有9天,戊子年　乙卯月　庚辰日,戊子,乙卯,庚辰,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-03-27,戊子年二月廿四,春分,距离清明还有8天,戊子年　乙卯月　辛巳日,戊子,乙卯,辛巳,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-03-28,戊子年二月廿五,春分,距离清明还有7天,戊子年　乙卯月　壬午日,戊子,乙卯,壬午,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-03-29,戊子年二月廿六,春分,距离清明还有6天,戊子年　乙卯月　癸未日,戊子,乙卯,癸未,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-03-30,戊子年二月廿七,春分,距离清明还有5天,戊子年　乙卯月　甲申日,戊子,乙卯,甲申,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-03-31,戊子年二月廿八,春分,距离清明还有4天,戊子年　乙卯月　乙酉日,戊子,乙卯,乙酉,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-04-01,戊子年二月廿九,春分,距离清明还有3天,戊子年　乙卯月　丙戌日,戊子,乙卯,丙戌,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-04-02,戊子年三月初一,春分,距离清明还有2天,戊子年　乙卯月　丁亥日,戊子,乙卯,丁亥,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-04-03,戊子年三月初二,春分,距离清明还有1天,戊子年　乙卯月　戊子日,戊子,乙卯,戊子,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-04-04,戊子年三月初三,清明,距离谷雨还有15天,戊子年　丙辰月　己丑日,戊子,丙辰,己丑,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-04-05,戊子年三月初四,清明,距离谷雨还有14天,戊子年　丙辰月　庚寅日,戊子,丙辰,庚寅,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-04-06,戊子年三月初五,清明,距离谷雨还有13天,戊子年　丙辰月　辛卯日,戊子,丙辰,辛卯,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-04-07,戊子年三月初六,清明,距离谷雨还有12天,戊子年　丙辰月　壬辰日,戊子,丙辰,壬辰,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-04-08,戊子年三月初七,清明,距离谷雨还有11天,戊子年　丙辰月　癸巳日,戊子,丙辰,癸巳,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-04-09,戊子年三月初八,清明,距离谷雨还有10天,戊子年　丙辰月　甲午日,戊子,丙辰,甲午,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-04-10,戊子年三月初九,清明,距离谷雨还有9天,戊子年　丙辰月　乙未日,戊子,丙辰,乙未,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-04-11,戊子年三月初十,清明,距离谷雨还有8天,戊子年　丙辰月　丙申日,戊子,丙辰,丙申,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-04-12,戊子年三月十一,清明,距离谷雨还有7天,戊子年　丙辰月　丁酉日,戊子,丙辰,丁酉,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-04-13,戊子年三月十二,清明,距离谷雨还有6天,戊子年　丙辰月　戊戌日,戊子,丙辰,戊戌,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-04-14,戊子年三月十三,清明,距离谷雨还有5天,戊子年　丙辰月　己亥日,戊子,丙辰,己亥,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-04-15,戊子年三月十四,清明,距离谷雨还有4天,戊子年　丙辰月　庚子日,戊子,丙辰,庚子,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-04-16,戊子年三月十五,清明,距离谷雨还有3天,戊子年　丙辰月　辛丑日,戊子,丙辰,辛丑,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-04-17,戊子年三月十六,清明,距离谷雨还有2天,戊子年　丙辰月　壬寅日,戊子,丙辰,壬寅,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2068-04-18,戊子年三月十七,清明,距离谷雨还有1天,戊子年　丙辰月　癸卯日,戊子,丙辰,癸卯,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2068-04-19,戊子年三月十八,谷雨,距离立夏还有15天,戊子年　丙辰月　甲辰日,戊子,丙辰,甲辰,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2068-04-20,戊子年三月十九,谷雨,距离立夏还有14天,戊子年　丙辰月　乙巳日,戊子,丙辰,乙巳,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2068-04-21,戊子年三月二十,谷雨,距离立夏还有13天,戊子年　丙辰月　丙午日,戊子,丙辰,丙午,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2068-04-22,戊子年三月廿一,谷雨,距离立夏还有12天,戊子年　丙辰月　丁未日,戊子,丙辰,丁未,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
